coord_lon,coord_lat,dt,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
27.9,43.2,1613836800,2,250.34,0,1.41,95.84,2.06,2.42,3.03,0.35
27.9,43.2,1613840400,2,250.34,0,1.3,100.14,2.06,2.3,2.74,0.35
27.9,43.2,1613844000,2,247,0,1.22,101.57,1.97,2.01,2.36,0.34
27.9,43.2,1613847600,2,240.33,0,1.2,104.43,1.85,1.66,1.95,0.31
27.9,43.2,1613851200,2,236.99,0,1.27,107.29,1.79,1.39,1.64,0.3
27.9,43.2,1613854800,2,236.99,0,1.35,108.72,1.74,1.22,1.44,0.29
27.9,43.2,1613858400,2,236.99,0,2.55,105.86,2.18,1.32,1.59,0.28
27.9,43.2,1613862000,2,236.99,0,3.38,100.14,2.56,1.5,1.85,0.3
27.9,43.2,1613865600,2,236.99,0,3.64,97.28,2.8,1.61,2.01,0.32
27.9,43.2,1613869200,2,240.33,0,4.03,94.41,2.95,1.77,2.25,0.36
27.9,43.2,1613872800,2,243.66,0,4.37,90.84,2.95,1.98,2.53,0.37
27.9,43.2,1613876400,2,250.34,0,4.67,86.55,2.89,2.27,2.9,0.4
27.9,43.2,1613880000,2,257.02,0,5.01,83.69,2.8,2.89,3.63,0.48
27.9,43.2,1613883600,2,280.38,0,6.43,80.11,3.13,4.36,5.4,0.63
27.9,43.2,1613887200,1,300.41,0.05,8.31,78.68,3.52,5.62,6.91,0.7
27.9,43.2,1613890800,2,277.04,0.31,6.51,88.69,3.61,4.24,5.28,0.59
27.9,43.2,1613894400,2,267.03,0.58,5.91,91.55,3.93,3.62,4.58,0.61
27.9,43.2,1613898000,2,257.02,0.72,5.57,92.98,4.17,3.21,4.1,0.66
27.9,43.2,1613901600,2,236.99,0.37,2.96,101.57,2.8,2.05,2.71,0.51
27.9,43.2,1613905200,2,230.31,0.27,2.25,104.43,2.44,1.79,2.4,0.43
27.9,43.2,1613908800,2,226.97,0.19,1.97,104.43,2.3,1.78,2.37,0.38
27.9,43.2,1613912400,2,226.97,0.14,2.16,104.43,2.35,1.82,2.42,0.39
27.9,43.2,1613916000,2,226.97,0.09,2.49,103,2.44,1.79,2.42,0.39
27.9,43.2,1613919600,2,226.97,0.03,2.64,103,2.35,1.7,2.34,0.37
27.9,43.2,1613923200,2,230.31,0,2.87,103,2.35,1.74,2.39,0.36
27.9,43.2,1613926800,2,236.99,0,3.34,101.57,2.44,2.08,2.88,0.44
27.9,43.2,1613930400,2,250.34,0,3.64,97.28,2.35,2.53,3.57,0.53
27.9,43.2,1613934000,2,263.69,0,4.67,90.12,2.47,3.38,4.77,0.59
27.9,43.2,1613937600,2,293.73,0,6.6,80.11,2.92,4.95,6.85,0.7
27.9,43.2,1613941200,1,317.1,0,8.57,70.81,3.28,6.32,8.61,0.78
27.9,43.2,1613944800,1,317.1,0,9.77,64.37,3.16,6.4,8.73,0.67
27.9,43.2,1613948400,1,307.08,0,9.94,58.65,2.83,5.84,8.08,0.55
27.9,43.2,1613952000,1,300.41,0,9.6,55.08,2.83,5.68,7.87,0.56
27.9,43.2,1613955600,1,300.41,0,9.34,52.93,3.04,6,8.15,0.66
27.9,43.2,1613959200,1,300.41,0,9.34,52.21,3.22,6.42,8.56,0.71
27.9,43.2,1613962800,1,303.75,0,9.77,51.5,3.34,6.91,9.05,0.71
27.9,43.2,1613966400,1,313.76,0,10.97,49.35,3.61,7.88,10.11,0.72
27.9,43.2,1613970000,2,357.15,0.01,14.4,45.78,4.53,10.81,13.56,1
27.9,43.2,1613973600,2,417.23,0.57,19.54,40.41,5.31,14.73,18.19,1.16
27.9,43.2,1613977200,2,440.6,3.58,19.19,41.49,5.6,16.16,20.02,1.05
27.9,43.2,1613980800,2,433.92,5.81,16.45,42.56,5.42,15.56,19.7,0.94
27.9,43.2,1613984400,2,403.88,6.2,13.54,44.7,5.01,13.66,17.89,0.87
27.9,43.2,1613988000,1,283.72,1.66,5.31,77.25,2.89,8.49,10.65,0.52
27.9,43.2,1613991600,2,270.37,1.08,3.73,82.25,2.27,8.24,10.22,0.42
27.9,43.2,1613995200,2,263.69,0.83,3.17,85.12,2,8.75,10.85,0.38
27.9,43.2,1613998800,2,267.03,1.03,4.24,82.25,2.3,9.92,12.37,0.33
27.9,43.2,1614002400,2,267.03,1.03,5.57,78.68,2.5,10.09,12.7,0.29
27.9,43.2,1614006000,2,257.02,0.47,5.74,80.82,2.33,8.44,10.59,0.25
27.9,43.2,1614009600,2,253.68,0.04,6.08,82.25,2.27,6.7,8.37,0.33
27.9,43.2,1614013200,2,267.03,0,6.6,80.82,2.5,6.48,8.27,0.49
27.9,43.2,1614016800,1,300.41,0,7.63,76.53,2.86,7.75,10.14,0.69
27.9,43.2,1614020400,1,320.44,0,8.82,68.67,3.22,8.9,11.87,0.85
27.9,43.2,1614024000,2,357.15,0,11.48,56.51,4.11,11.45,15.22,1.16
27.9,43.2,1614027600,2,417.23,0.01,16.45,41.49,5.31,16.15,20.98,1.5
27.9,43.2,1614031200,3,453.95,0.03,21.76,26.46,5.6,20.33,25.82,1.52
27.9,43.2,1614034800,3,440.6,0.08,24.33,16.99,5.19,21.9,27.53,1.27
27.9,43.2,1614038400,3,420.57,0.12,25.02,13.23,4.89,22.52,28.06,1.09
27.9,43.2,1614042000,3,400.54,0.12,22.96,13.23,4.23,22.77,28.12,0.97
27.9,43.2,1614045600,3,393.87,0.12,19.71,13.59,3.73,23.25,28.29,0.93
27.9,43.2,1614049200,3,403.88,0.14,18.17,12.88,3.46,24.37,29.06,0.97
27.9,43.2,1614052800,4,427.25,0.19,18.17,11.8,3.43,26.26,30.54,1.06
27.9,43.2,1614056400,4,480.65,0.5,20.22,9.48,3.79,30.15,34.42,1.2
27.9,43.2,1614060000,4,554.09,2.99,21.76,8.14,4.29,34.51,39.31,1.38
27.9,43.2,1614063600,4,600.82,9.61,17.65,14.48,4.71,36.83,42.08,1.38
27.9,43.2,1614067200,4,620.84,13.19,15.94,19.31,5.19,37.69,43.3,1.35
27.9,43.2,1614070800,4,627.52,14.19,15.59,23.25,5.66,38.62,44.45,1.33
27.9,43.2,1614074400,4,547.41,9.95,15.77,36.84,6.08,35.44,40.11,1.05
27.9,43.2,1614078000,4,534.06,9.39,16.62,41.49,6.68,38.74,43.48,0.8
27.9,43.2,1614081600,4,507.36,8.49,16.45,42.92,6.56,40.19,44.63,0.54
27.9,43.2,1614085200,4,467.3,6.37,15.25,45.42,5.42,39.07,42.93,0.44
27.9,43.2,1614088800,4,433.92,4.3,14.74,46.49,4.59,37.62,41.13,0.41
27.9,43.2,1614092400,4,403.88,1.84,15.59,46.49,4.11,35.42,38.47,0.43
27.9,43.2,1614096000,4,393.87,0.16,16.45,46.49,4.17,34.35,37.02,0.5
27.9,43.2,1614099600,4,410.56,0.01,17.14,43.63,4.65,35.93,38.77,0.7
27.9,43.2,1614103200,4,447.27,0.01,19.19,37.55,5.01,39.24,42.63,0.93
27.9,43.2,1614106800,4,460.63,0.02,19.36,33.62,4.65,40.69,44.37,1.01
27.9,43.2,1614110400,4,467.3,0.03,19.19,29.33,4.11,42.31,46.16,1.08
27.9,43.2,1614114000,4,487.33,0.05,19.02,24.32,3.37,45.5,49.53,0.98
27.9,43.2,1614117600,5,494,0.06,17.65,21.1,2.41,50.4,54.25,0.7
27.9,43.2,1614121200,5,500.68,0.05,15.42,20.03,1.94,57.55,60.82,0.5
27.9,43.2,1614124800,5,520.71,0.05,13.71,20.21,1.79,66.41,69.27,0.42
27.9,43.2,1614128400,5,534.06,0.03,12.51,22.71,1.74,73.88,76.68,0.35
27.9,43.2,1614132000,5,520.71,0.01,11.14,29.68,1.91,75.61,78.36,0.29
27.9,43.2,1614135600,5,467.3,0,8.91,43.27,2.09,66.19,68.18,0.27
27.9,43.2,1614139200,4,367.17,0,3.9,73.67,2.35,41.36,42.26,0.46
27.9,43.2,1614142800,4,347.14,0,3.64,78.68,3.31,34.83,35.57,0.43
27.9,43.2,1614146400,4,340.46,0,4.24,80.82,3.87,31.55,32.34,0.39
27.9,43.2,1614150000,4,317.1,0.01,3.98,86.55,3.79,26.1,26.84,0.33
27.9,43.2,1614153600,3,297.07,0.04,3.38,90.84,3.22,20.46,21.14,0.33
27.9,43.2,1614157200,2,283.72,0.06,2.87,92.98,2.77,16.75,17.39,0.38
27.9,43.2,1614160800,2,280.38,0.09,2.59,92.98,2.74,14.89,15.53,0.41
27.9,43.2,1614164400,2,277.04,0.11,2.59,90.84,2.86,14.81,15.61,0.45
27.9,43.2,1614168000,2,277.04,0.12,2.7,87.98,2.95,15.35,16.49,0.47
27.9,43.2,1614171600,2,280.38,0.12,3.17,85.12,3.13,16.64,18.45,0.55
27.9,43.2,1614175200,2,283.72,0.16,3.73,82.97,3.28,18.96,21.58,0.54
27.9,43.2,1614178800,3,290.39,0.1,4.46,80.11,3.31,20.86,24.01,0.5
27.9,43.2,1614182400,3,300.41,0.01,5.91,70.81,3.28,21.61,24.76,0.49
27.9,43.2,1614186000,3,313.76,0,7.2,61.51,3.28,22.39,25.49,0.49
27.9,43.2,1614189600,3,327.11,0,8.05,55.08,3.28,24.04,27.21,0.52
27.9,43.2,1614193200,4,340.46,0,8.48,50.78,3.31,25.81,29.1,0.57
27.9,43.2,1614196800,4,363.83,0.01,9.68,44.7,3.82,28.25,31.93,0.78
27.9,43.2,1614200400,4,393.87,0.01,12,38.62,4.47,31.58,36,1.12
27.9,43.2,1614204000,4,427.25,0.02,15.08,32.54,5.42,35.45,40.63,1.6
27.9,43.2,1614207600,4,447.27,0.02,16.62,27.9,5.84,38.41,43.94,1.79
27.9,43.2,1614211200,4,460.63,0.03,17.31,25.03,5.96,40.75,46.33,1.84
27.9,43.2,1614214800,4,473.98,0.03,17.48,23.6,5.9,43.14,48.6,1.85
27.9,43.2,1614218400,4,467.3,0.03,16.79,23.6,5.54,44.4,49.5,1.66
27.9,43.2,1614222000,4,460.63,0.03,16.11,23.96,5.25,44.97,49.78,1.39
27.9,43.2,1614225600,4,460.63,0.03,15.59,24.32,5.01,45.38,50.06,1.19
27.9,43.2,1614229200,4,494,0.08,17.48,23.6,5.54,48.59,53.87,1.41
27.9,43.2,1614232800,5,567.44,0.52,22.96,18.24,6.56,54.19,60.79,1.9
27.9,43.2,1614236400,5,620.84,4.02,25.36,17.52,7.27,57.71,65.45,1.96
27.9,43.2,1614240000,5,627.52,8.72,22.28,22.35,7.09,57.54,65.78,1.55
27.9,43.2,1614243600,5,587.46,10.28,18.68,29.33,6.68,54.51,62.78,1.19
27.9,43.2,1614247200,4,397.21,2.93,10.63,72.96,6.14,44.43,51.4,0.57
27.9,43.2,1614250800,4,370.5,2.26,8.48,77.96,5.25,45.03,51.87,0.5
27.9,43.2,1614254400,4,353.81,1.82,7.45,81.54,4.65,44.84,51.3,0.38
27.9,43.2,1614258000,4,340.46,1.4,6.77,81.54,4.05,43.27,48.94,0.32
27.9,43.2,1614261600,4,330.45,0.99,6.51,77.25,3.43,41.28,46.17,0.31
27.9,43.2,1614265200,4,330.45,0.47,7.03,70.81,2.98,39.11,43.45,0.28
27.9,43.2,1614268800,4,357.15,0.06,9.94,58.65,2.92,39,43.45,0.46
27.9,43.2,1614272400,4,407.22,0,13.37,49.35,3.61,42.08,47.45,0.78
27.9,43.2,1614276000,4,500.68,0.01,18.85,40.05,5.66,48.72,55.92,1.71
27.9,43.2,1614279600,5,620.84,0.03,26.39,29.33,8.58,56.94,65.99,3.01
27.9,43.2,1614283200,5,720.98,0.12,33.59,19.67,11.21,65.45,76.25,4.37
27.9,43.2,1614286800,5,814.44,0.44,40.78,10.37,13.35,73.4,85.85,5.89
27.9,43.2,1614290400,5,847.82,1.17,43.87,4.2,14.42,76.41,89.24,6.97
27.9,43.2,1614294000,5,807.76,1.54,41.47,2.68,13.83,73.64,85.76,7.22
27.9,43.2,1614297600,5,687.6,0.59,33.59,7.06,11.09,65.78,76.58,6.02
27.9,43.2,1614301200,5,507.36,0.04,20.39,23.6,6.97,56.39,65.64,3.29
27.9,43.2,1614304800,5,433.92,0.01,13.71,36.12,5.42,53.07,61.31,2.09
27.9,43.2,1614308400,5,410.56,0,12.17,40.05,5.19,51.98,59.52,1.73
27.9,43.2,1614312000,5,420.57,0.01,12.85,35.41,4.83,52.38,59.89,1.55
27.9,43.2,1614315600,5,487.33,0.11,16.62,23.25,4.77,56.1,64.22,1.63
27.9,43.2,1614319200,5,594.14,2.88,21.25,10.55,5.01,62.06,71,1.65
27.9,43.2,1614322800,5,667.57,12.96,17.48,9.92,4.77,66.05,75.57,1.38
27.9,43.2,1614326400,5,694.28,19,14.4,11.44,4.47,66.2,76.22,1.22
27.9,43.2,1614330000,5,647.54,18.33,13.02,14.31,4.11,61.89,72.08,1.27
27.9,43.2,1614333600,4,440.6,6.93,12.17,40.41,4.17,48.08,55.19,0.81
27.9,43.2,1614337200,4,370.5,3.74,8.48,51.5,3.04,42,48.27,0.67
27.9,43.2,1614340800,4,357.15,2.6,6.86,55.08,2.41,44.47,50.1,0.55
27.9,43.2,1614344400,4,360.49,2.35,7.2,54.36,2.33,47.53,52.77,0.5
27.9,43.2,1614348000,4,353.81,1.76,7.28,53.64,2.27,47.19,52.2,0.46
27.9,43.2,1614351600,4,320.44,0.66,6.51,60.08,2.03,39.52,43.97,0.42
27.9,43.2,1614355200,4,290.39,0.06,6.51,66.52,2.06,26.73,30.52,0.46
27.9,43.2,1614358800,2,290.39,0,6.77,67.23,2.21,18.18,21.77,0.54
27.9,43.2,1614362400,2,307.08,0,7.71,62.23,2.38,16.75,20.63,0.63
27.9,43.2,1614366000,2,320.44,0,8.57,55.08,2.47,18.04,22.2,0.67
27.9,43.2,1614369600,2,333.79,0,9.43,49.35,2.74,19.19,23.61,0.78
27.9,43.2,1614373200,3,350.48,0.01,10.45,42.92,2.89,20.9,25.61,0.8
27.9,43.2,1614376800,3,340.46,0.01,10.71,36.12,2.5,21.64,26.22,0.63
27.9,43.2,1614380400,3,323.77,0.01,10.54,29.33,2.27,21.85,26.22,0.52
27.9,43.2,1614384000,3,313.76,0.03,10.54,23.96,2.5,22.44,26.81,0.55
27.9,43.2,1614387600,3,317.1,0.05,11.14,18.24,2.89,24.17,28.82,0.69
27.9,43.2,1614391200,4,320.44,0.09,11.48,14.66,3.1,25.45,30.4,0.81
27.9,43.2,1614394800,4,320.44,0.11,11.48,13.41,3.25,26.01,31.2,0.93
27.9,43.2,1614398400,4,333.79,0.16,12.34,11.98,3.43,26.69,32.31,1.09
27.9,43.2,1614402000,4,387.19,0.58,15.42,7.87,3.58,30.11,36.66,1.14
27.9,43.2,1614405600,4,467.3,4.19,16.79,5.68,3.55,34.72,41.94,0.98
27.9,43.2,1614409200,4,440.6,7.49,11.82,13.59,3.43,31.56,37.94,0.76
27.9,43.2,1614412800,4,423.91,8.61,9.51,17.88,3.34,28.16,34.17,0.94
27.9,43.2,1614416400,3,387.19,7.49,8.14,22.17,3.16,23.58,29.44,1.19
27.9,43.2,1614420000,2,290.39,2.07,5.57,60.8,2.33,14.33,18.17,1.11
27.9,43.2,1614423600,2,263.69,1.1,4.2,82.25,2.35,13.56,16.28,1.11
27.9,43.2,1614427200,2,260.35,0.91,4.07,89.41,2.8,15.48,18.8,1.17
27.9,43.2,1614430800,2,267.03,0.85,4.41,90.84,3.16,19.74,25.17,1.31
27.9,43.2,1614434400,4,280.38,0.81,5.4,82.97,3.01,25.6,32.71,1.25
27.9,43.2,1614438000,4,293.73,0.43,6,71.53,2.18,31.06,38.52,1
27.9,43.2,1614441600,4,323.77,0.04,7.03,62.94,1.86,41.22,49.63,0.99
27.9,43.2,1614445200,4,320.44,0,5.91,68.67,1.8,41.94,51.06,1.09
27.9,43.2,1614448800,4,310.42,0,4.84,71.53,1.91,36.98,42.97,1.11
27.9,43.2,1614452400,4,290.39,0,3.77,72.96,1.67,26.21,28.59,1.25
27.9,43.2,1614456000,2,257.02,0,2.79,76.53,1.09,11.18,11.91,1.25
27.9,43.2,1614459600,1,243.66,0,2.16,79.39,0.83,4.76,5.06,0.76
27.9,43.2,1614463200,2,236.99,0,1.71,84.4,0.77,2.14,2.28,0.34
27.9,43.2,1614466800,2,230.31,0,1.61,82.97,0.7,1.24,1.33,0.22
27.9,43.2,1614470400,1,230.31,0,1.74,75.1,0.63,1.06,1.16,0.22
27.9,43.2,1614474000,1,233.65,0,2.06,67.23,0.69,1.33,1.5,0.34
27.9,43.2,1614477600,1,236.99,0,2.59,61.51,0.87,2.28,2.62,0.5
27.9,43.2,1614481200,1,236.99,0,2.74,58.65,0.92,2.98,3.51,0.58
27.9,43.2,1614484800,1,233.65,0,2.49,58.65,0.95,2.49,3.12,0.63
27.9,43.2,1614488400,1,233.65,0,2.57,58.65,1.04,1.86,2.49,0.67
27.9,43.2,1614492000,1,236.99,0.07,2.74,58.65,1.03,1.35,1.92,0.71
27.9,43.2,1614495600,1,240.33,0.34,2.42,60.08,0.95,0.97,1.48,0.78
27.9,43.2,1614499200,1,240.33,0.46,2.14,64.37,0.93,1.04,1.55,0.89
27.9,43.2,1614502800,1,243.66,0.52,2.19,66.52,1.18,1.78,2.3,0.92
27.9,43.2,1614506400,1,240.33,0.44,1.97,68.67,1.01,1.57,1.96,0.7
27.9,43.2,1614510000,1,236.99,0.33,1.54,71.53,0.77,1.4,1.71,0.53
27.9,43.2,1614513600,1,233.65,0.27,1.39,74.39,0.73,1.51,1.8,0.52
27.9,43.2,1614517200,1,236.99,0.24,1.48,76.53,0.78,1.67,1.96,0.62
27.9,43.2,1614520800,1,236.99,0.22,1.8,75.82,0.86,1.77,2.11,0.78
27.9,43.2,1614524400,1,240.33,0.15,2.46,73.67,0.97,1.86,2.26,0.97
27.9,43.2,1614528000,1,263.69,0.04,5.66,65.8,1.64,2.82,3.54,1.19
27.9,43.2,1614531600,1,297.07,0,9.08,55.08,2.15,4.76,6.08,1.3
27.9,43.2,1614535200,1,333.79,0,11.48,47.21,2.56,7.02,8.98,1.08
27.9,43.2,1614538800,1,353.81,0.01,13.2,42.2,2.95,8.74,11.12,0.89
27.9,43.2,1614542400,1,363.83,0.01,14.22,38.27,3.19,9.89,12.56,0.82
27.9,43.2,1614546000,2,363.83,0.01,14.74,35.76,3.07,10.15,12.97,0.7
27.9,43.2,1614549600,1,343.8,0.01,14.74,36.12,2.62,8.99,11.58,0.53
27.9,43.2,1614553200,1,323.77,0.01,13.2,38.62,2.33,7.94,10.15,0.51
27.9,43.2,1614556800,1,313.76,0,11.65,38.62,2.12,7.88,9.84,0.55
27.9,43.2,1614560400,1,307.08,0,10.03,37.19,1.76,7.39,9.17,0.57
27.9,43.2,1614564000,1,297.07,0,8.57,37.19,1.57,6.61,8.29,0.59
27.9,43.2,1614567600,1,287.06,0,7.28,40.05,1.51,5.99,7.55,0.63
27.9,43.2,1614571200,1,280.38,0,6.43,45.06,1.55,5.47,6.97,0.76
27.9,43.2,1614574800,1,287.06,0,6.68,48.64,1.77,6.01,7.68,0.97
27.9,43.2,1614578400,1,293.73,0.06,7.54,50.78,1.91,6.83,8.71,1.17
27.9,43.2,1614582000,1,290.39,0.18,7.11,55.79,1.82,7.2,8.74,1.28
27.9,43.2,1614585600,1,297.07,0.42,6.68,56.51,1.59,7.32,8.45,1.06
27.9,43.2,1614589200,1,300.41,0.63,6.34,56.51,1.37,7.15,7.98,0.85
27.9,43.2,1614592800,1,277.04,0.52,4.84,62.94,1.27,6.24,6.76,0.68
27.9,43.2,1614596400,1,267.03,0.51,4.5,65.09,1.42,6.08,6.49,0.58
27.9,43.2,1614600000,1,257.02,0.43,4.07,70.1,1.39,5.04,5.36,0.51
27.9,43.2,1614603600,1,243.66,0.23,3.13,77.96,1.1,3.12,3.38,0.51
27.9,43.2,1614607200,1,240.33,0.1,2.87,79.39,0.9,2.24,2.5,0.6
27.9,43.2,1614610800,1,247,0.04,3.3,73.67,0.89,2.18,2.41,0.7
27.9,43.2,1614614400,1,260.35,0.01,4.41,63.66,0.98,2.95,3.22,0.81
27.9,43.2,1614618000,1,273.71,0,5.66,55.08,1.15,3.58,3.92,0.86
27.9,43.2,1614621600,1,267.03,0,5.14,52.21,1.01,3.08,3.46,0.82
27.9,43.2,1614625200,1,260.35,0,4.33,50.78,0.89,2.63,3.05,0.78
27.9,43.2,1614628800,1,260.35,0,4.24,49.35,1,2.63,3.11,0.79
27.9,43.2,1614632400,1,260.35,0,4.37,47.21,1.16,2.82,3.32,0.75
27.9,43.2,1614636000,1,263.69,0,4.46,46.49,1.31,3.07,3.55,0.72
27.9,43.2,1614639600,1,263.69,0,4.28,45.78,1.42,3.38,3.86,0.71
27.9,43.2,1614643200,1,260.35,0,4.03,46.49,1.37,3.59,4.06,0.7
27.9,43.2,1614646800,1,260.35,0,3.77,46.49,1.18,3.62,4.09,0.72
27.9,43.2,1614650400,1,257.02,0,3.56,45.78,0.95,3.54,4.01,0.76
27.9,43.2,1614654000,1,253.68,0,3.26,46.49,0.83,3.4,3.9,0.8
27.9,43.2,1614657600,1,247,0,3,47.21,0.89,3.45,3.98,0.84
27.9,43.2,1614661200,1,250.34,0,3.17,49.35,1.15,3.95,4.58,0.93
27.9,43.2,1614664800,1,250.34,0.1,3.68,52.21,1.54,4.66,5.39,0.96
27.9,43.2,1614668400,1,250.34,0.4,3.6,57.22,1.83,5.02,5.77,0.95
27.9,43.2,1614672000,1,247,0.48,3.21,62.94,1.85,4.76,5.43,0.95
27.9,43.2,1614675600,1,240.33,0.41,2.91,66.52,1.77,4.17,4.76,0.99
27.9,43.2,1614679200,1,233.65,0.26,2.25,70.81,1.62,3.01,3.42,0.86
27.9,43.2,1614682800,1,226.97,0.16,1.84,77.96,1.3,1.77,2.1,0.83
27.9,43.2,1614686400,1,226.97,0.08,1.82,78.68,1.07,1.47,1.79,0.9
27.9,43.2,1614690000,1,230.31,0.03,1.99,75.82,0.85,1.54,1.93,1.09
27.9,43.2,1614693600,1,233.65,0.04,2.46,72.24,0.75,1.71,2.24,1.35
27.9,43.2,1614697200,1,240.33,0.03,3.43,67.95,0.9,2.31,3.06,1.55
27.9,43.2,1614700800,1,267.03,0.02,6.43,60.8,1.55,4.23,5.31,1.6
27.9,43.2,1614704400,1,307.08,0,10.28,52.21,2.27,6.7,8.3,1.5
27.9,43.2,1614708000,1,343.8,0.01,13.37,44.35,2.86,9.21,11.53,1.27
27.9,43.2,1614711600,2,373.84,0.01,16.45,37.19,3.34,10.92,13.91,1.09
27.9,43.2,1614715200,2,383.85,0.02,18.17,32.54,3.31,11.8,15.26,0.97
27.9,43.2,1614718800,2,377.18,0.02,18.34,30.04,2.83,11.46,15.04,0.81
27.9,43.2,1614722400,1,347.14,0.02,16.79,30.4,2.09,9.87,13.04,0.61
27.9,43.2,1614726000,1,320.44,0.01,13.71,35.41,1.67,8.77,11.18,0.59
27.9,43.2,1614729600,1,297.07,0,8.82,48.64,1.48,9.36,11.03,0.68
27.9,43.2,1614733200,2,270.37,0,4.24,67.95,1.42,11.92,13.17,1
27.9,43.2,1614736800,2,267.03,0,3.47,72.96,1.52,13.92,15.21,1.31
27.9,43.2,1614740400,2,273.71,0,3.47,72.24,1.52,14.38,15.83,1.73
27.9,43.2,1614744000,2,277.04,0,3.68,70.1,1.3,13.26,14.94,2.09
27.9,43.2,1614747600,2,280.38,0,4.2,69.38,1.31,13.34,15.16,2.28
27.9,43.2,1614751200,2,280.38,0.13,4.76,71.53,1.62,14.67,16.45,2.41
27.9,43.2,1614754800,2,273.71,0.5,4.07,75.82,2,16.52,18.18,2.5
27.9,43.2,1614758400,2,270.37,0.64,3.13,78.68,2.12,18.67,20.27,2.53
27.9,43.2,1614762000,3,267.03,0.58,2.44,82.25,1.94,20.53,22.14,2.5
27.9,43.2,1614765600,3,263.69,0.45,1.95,87.98,1.68,20.75,22.29,2.22
27.9,43.2,1614769200,2,260.35,0.39,1.86,91.55,1.55,19.79,21.23,1.85
27.9,43.2,1614772800,2,260.35,0.35,1.97,92.98,1.57,19.61,20.97,1.54
27.9,43.2,1614776400,3,260.35,0.41,2.59,90.84,1.94,21.95,23.35,1.2
27.9,43.2,1614780000,3,263.69,0.44,3.38,86.55,2.21,23.35,24.84,0.92
27.9,43.2,1614783600,3,263.69,0.29,4.33,82.25,2.35,22.4,23.87,0.74
27.9,43.2,1614787200,3,270.37,0.05,5.44,79.39,2.53,20.58,22.02,0.76
27.9,43.2,1614790800,2,280.38,0,6.34,75.82,2.92,19.68,21.27,0.86
27.9,43.2,1614794400,2,290.39,0,7.03,72.96,3.31,19.43,21.28,0.93
27.9,43.2,1614798000,2,297.07,0,6.94,72.24,3.46,18.79,20.75,0.9
27.9,43.2,1614801600,2,303.75,0,7.63,70.1,3.67,18.8,20.94,0.89
27.9,43.2,1614805200,2,317.1,0,8.57,67.23,3.52,19.45,21.76,0.83
27.9,43.2,1614808800,2,307.08,0,7.63,66.52,2.68,18.79,20.86,0.65
27.9,43.2,1614812400,2,290.39,0,6.26,67.23,2.24,17.65,19.42,0.57
27.9,43.2,1614816000,2,277.04,0,5.4,68.67,2.15,16.98,18.58,0.55
27.9,43.2,1614819600,2,273.71,0,5.1,68.67,2.09,16.72,18.24,0.52
27.9,43.2,1614823200,2,273.71,0,4.84,67.23,1.94,16.34,17.82,0.49
27.9,43.2,1614826800,2,270.37,0,4.67,65.09,1.82,15.89,17.33,0.44
27.9,43.2,1614830400,2,270.37,0,4.84,62.23,1.82,15.62,17.08,0.44
27.9,43.2,1614834000,2,280.38,0,6.08,60.08,2.06,16.16,17.84,0.52
27.9,43.2,1614837600,2,290.39,0.25,7.8,60.08,2.18,17.31,19.26,0.57
27.9,43.2,1614841200,2,280.38,1.05,7.11,64.37,2.09,18.28,20.26,0.6
27.9,43.2,1614844800,2,277.04,1.58,6.26,66.52,1.94,19.64,21.62,0.66
27.9,43.2,1614848400,3,270.37,1.57,5.18,70.1,1.68,21.75,23.65,0.76
27.9,43.2,1614852000,4,270.37,1.19,3.98,77.25,1.33,25.11,26.99,0.88
27.9,43.2,1614855600,4,273.71,1.15,4.03,81.54,1.36,27.91,29.83,0.73
27.9,43.2,1614859200,4,277.04,0.99,3.94,85.12,1.42,28.44,30.32,0.72
27.9,43.2,1614862800,4,270.37,0.74,3.56,87.26,1.43,25.35,27.11,0.75
27.9,43.2,1614866400,2,257.02,0.48,3.26,87.98,1.39,18.35,20.01,0.81
27.9,43.2,1614870000,2,247,0.24,3.56,87.98,1.39,12.43,14.08,0.82
27.9,43.2,1614873600,2,247,0.04,4.54,87.26,1.59,10.41,12.3,0.79
27.9,43.2,1614877200,2,263.69,0,5.74,82.25,1.83,12.79,15.1,0.87
27.9,43.2,1614880800,2,280.38,0,6.94,75.82,1.94,15.92,18.43,1
27.9,43.2,1614884400,2,293.73,0,7.45,72.96,1.97,18.73,21.25,1.05
27.9,43.2,1614888000,3,303.75,0,7.63,72.24,2.03,21.14,23.72,1.14
27.9,43.2,1614891600,3,297.07,0,7.37,71.53,1.97,21.7,24.23,1.17
27.9,43.2,1614895200,3,283.72,0,6.68,70.1,1.71,21.35,23.58,1.11
27.9,43.2,1614898800,3,280.38,0,6.6,66.52,1.65,21.91,23.94,0.96
27.9,43.2,1614902400,3,283.72,0,6.6,62.94,1.73,22.99,24.95,0.86
27.9,43.2,1614906000,3,287.06,0,6.68,61.51,1.83,23.74,25.66,0.82
27.9,43.2,1614909600,3,287.06,0,6.6,60.08,1.89,24.08,25.95,0.81
27.9,43.2,1614913200,3,290.39,0,6.43,58.65,1.91,23.81,25.63,0.82
27.9,43.2,1614916800,3,290.39,0,6.6,57.22,2.06,23.21,24.99,0.86
27.9,43.2,1614920400,3,303.75,0,7.88,55.08,2.44,22.76,24.68,1.03
